payment_id,student_id,amount,payment_date,payment_method
5818,13168,346.21,2022-07-25,Bank Transfer
5819,6611,753.46,2021-11-03,Cash
5820,11166,316.55,2014-01-12,Cash
5821,4690,628.31,2015-01-03,Cash
5822,4296,389.85,2025-09-20,Bank Transfer
5823,9176,173.38,2022-12-09,Bank Transfer
5824,17375,898.33,2010-01-17,PayPal
5825,10673,448.27,2020-11-11,Credit Card
5826,13252,572.9,2008-05-01,Bank Transfer
5827,16856,898.33,2010-01-03,PayPal
5828,11659,234.47,2013-03-02,PayPal
5829,13030,114.27,2022-04-30,Credit Card
5830,14655,346.21,2022-07-02,Credit Card
5831,4672,528.73,2009-09-09,Bank Transfer
5832,12209,668.41,2023-10-19,PayPal
5833,8735,862.13,2018-06-30,Credit Card
5834,684,789.85,2020-08-29,Bank Transfer
5835,5079,674.25,2019-01-14,Credit Card
5836,16615,317.08,2025-06-09,Cash
5837,13748,842.75,2016-09-11,Cash
5838,13730,551.36,2015-12-23,PayPal
5839,4370,851.44,2013-03-11,PayPal
5840,4099,115.81,2023-11-30,Cash
5841,5660,507.5,2020-12-13,PayPal
5842,11164,234.32,2013-06-03,PayPal
5843,4743,396.48,2014-07-21,Credit Card
5844,3617,647.88,2022-06-20,Bank Transfer
5845,1137,290.62,2015-12-25,Credit Card
5846,13529,587.23,2009-10-03,Cash
5847,4435,704.24,2016-08-05,Bank Transfer
5848,15176,219.31,2025-09-04,Cash
5849,4729,160.83,2021-04-04,PayPal
5850,10319,809.41,2024-07-23,PayPal
5851,10460,794.12,2015-11-26,Bank Transfer
5852,1366,765.06,2015-05-29,Bank Transfer
5853,13351,888.24,2012-12-21,PayPal
5854,1782,358.45,2009-07-25,Bank Transfer
5855,6104,666.91,2017-07-10,Bank Transfer
5856,3554,728.42,2013-09-28,Cash
5857,9140,230.32,2017-10-11,Bank Transfer
5858,80,228.27,2019-04-18,Cash
5859,17408,767.74,2016-09-29,Cash
5860,16183,375.65,2024-09-26,Bank Transfer
5861,6604,204.25,2025-05-16,Cash
5862,122,723.92,2014-07-22,PayPal
5863,8191,170.94,2013-09-13,Credit Card
5864,10794,821.12,2009-08-08,Bank Transfer
5865,14796,784.67,2015-04-22,Cash
5866,5977,627.18,2008-10-17,Bank Transfer
5867,12765,763.08,2010-10-24,PayPal
5868,17253,483.09,2014-04-29,Bank Transfer
5869,5893,196.55,2021-07-15,Cash
5870,15556,851.9,2019-12-02,PayPal
5871,216,844.88,2014-01-21,Cash
5872,1410,522.63,2019-04-26,Credit Card
5873,2423,825.64,2012-10-31,Bank Transfer
5874,17355,839.39,2009-08-02,Cash
5875,7187,621.56,2019-01-14,PayPal
5876,5596,747.15,2010-02-20,Credit Card
5877,10233,291.7,2016-06-21,Cash
5878,10427,200.83,2023-10-28,Credit Card
5879,5961,431.62,2017-12-09,Bank Transfer
5880,8203,358.45,2009-07-27,PayPal
5881,6815,796.64,2014-10-07,Cash
5882,12062,258.03,2009-06-22,PayPal
5883,10821,321.46,2020-08-22,Cash
5884,4006,222.71,2019-10-05,Credit Card
5885,5660,442.47,2012-03-06,Bank Transfer
5886,6682,836.76,2017-08-28,Cash
5887,2290,664.02,2011-02-19,Bank Transfer
5888,7721,174.91,2011-11-16,PayPal
5889,92,757.95,2019-02-14,PayPal
5890,15953,295.43,2017-12-10,Cash
5891,17459,843.37,2021-03-22,Bank Transfer
5892,1189,222.7,2023-09-23,Cash
5893,10361,179.62,2021-01-19,PayPal
5894,3220,147.07,2008-09-14,PayPal
5895,13055,303.5,2024-05-04,Bank Transfer
5896,15731,821.25,2009-06-14,Bank Transfer
5897,15232,715.06,2010-02-04,Cash
5898,12929,747.15,2010-02-20,Cash
5899,14129,412.46,2023-03-29,Cash
5900,3995,182.81,2012-07-16,Credit Card
5901,7683,435.43,2022-03-16,Cash
5902,15180,783.0,2019-06-05,Credit Card
5903,7883,132.41,2019-12-29,Bank Transfer
5904,4173,817.53,2025-06-15,Bank Transfer
5905,13005,614.73,2014-11-23,Credit Card
5906,11139,848.24,2022-05-07,PayPal
5907,15425,104.63,2023-08-19,PayPal
5908,3881,565.7,2022-11-16,Cash
5909,16073,637.19,2011-02-03,Cash
5910,3599,864.71,2023-11-07,PayPal
5911,11397,404.8,2025-07-03,Bank Transfer
5912,2404,396.64,2017-02-16,PayPal
5913,4852,704.88,2017-06-23,PayPal
5914,15524,791.5,2025-08-17,Cash
5915,1950,139.85,2017-09-20,Cash
5916,15913,864.4,2016-08-15,PayPal
5917,2570,179.62,2021-02-02,Bank Transfer
5918,514,260.28,2023-01-12,PayPal
5919,17120,357.56,2014-06-03,PayPal
5920,11972,666.91,2017-06-13,PayPal
5921,3823,342.95,2017-08-06,Credit Card
5922,2212,896.2,2016-10-23,Bank Transfer
5923,13903,117.61,2009-03-08,Cash
5924,13418,787.05,2020-09-06,PayPal
5925,11936,272.84,2009-05-03,PayPal
5926,8161,501.77,2018-12-30,Credit Card
5927,5837,672.93,2008-06-19,PayPal
5928,6954,148.88,2013-10-12,Credit Card
5929,11282,415.56,2012-07-31,Credit Card
5930,10244,265.42,2008-06-25,Credit Card
5931,4625,335.02,2023-08-08,Cash
5932,1716,175.69,2014-05-02,Cash
5933,4671,442.36,2018-05-11,PayPal
5934,2036,838.51,2012-01-07,Bank Transfer
5935,12888,674.97,2014-03-01,Credit Card
5936,13457,188.04,2018-12-19,Credit Card
5937,2942,200.92,2016-03-22,Cash
5938,648,403.56,2023-09-11,Bank Transfer
5939,7714,320.0,2024-07-27,Credit Card
5940,13220,179.5,2025-06-16,Bank Transfer
5941,3620,234.26,2016-07-07,Bank Transfer
5942,14702,824.8,2009-06-18,Cash
5943,4370,212.57,2021-08-02,Credit Card
5944,16194,705.75,2008-12-13,Bank Transfer
5945,12057,405.27,2015-02-04,Cash
5946,14465,502.22,2024-08-08,Bank Transfer
5947,3925,813.64,2013-03-19,Cash
5948,4866,360.66,2019-05-11,PayPal
5949,15593,803.0,2024-10-18,PayPal
5950,2453,401.02,2023-11-18,PayPal
5951,10469,135.76,2010-10-08,PayPal
5952,5523,491.25,2021-06-07,Bank Transfer
5953,11960,715.88,2024-03-07,Credit Card
5954,16950,551.36,2015-12-12,Bank Transfer
5955,10740,881.07,2021-10-28,Cash
5956,6058,584.66,2010-10-02,Bank Transfer
5957,1024,650.07,2020-07-07,Credit Card
5958,11356,638.2,2025-06-22,Bank Transfer
5959,911,412.46,2023-04-13,Cash
5960,9219,320.0,2024-07-10,PayPal
5961,5491,383.93,2021-07-21,Cash
5962,5233,770.57,2010-08-14,Credit Card
5963,12130,839.33,2016-08-08,PayPal
5964,12462,404.8,2025-07-05,Bank Transfer
5965,103,211.32,2025-08-09,Credit Card
5966,17003,816.2,2018-05-19,Bank Transfer
5967,5780,112.62,2024-07-11,Bank Transfer
5968,15259,559.16,2019-07-06,Cash
5969,8762,849.19,2011-04-20,PayPal
5970,4307,629.7,2014-07-28,Cash
5971,11018,361.69,2019-08-25,Bank Transfer
5972,11733,844.9,2013-12-06,Credit Card
5973,16476,538.22,2020-06-16,Cash
5974,5631,313.96,2018-01-26,PayPal
5975,5878,196.11,2019-05-19,Bank Transfer
5976,11594,628.94,2012-03-25,Bank Transfer
5977,9989,826.23,2016-01-05,Bank Transfer
5978,557,800.47,2008-07-01,Cash
5979,11366,779.75,2018-08-25,PayPal
5980,2411,299.48,2018-01-17,Credit Card
5981,9227,696.21,2024-01-26,Credit Card
5982,10955,629.7,2012-05-26,Credit Card
5983,9360,559.16,2019-07-26,Cash
5984,830,633.75,2009-10-31,Bank Transfer
5985,13011,496.64,2009-04-13,Cash
5986,9301,116.33,2021-06-25,Credit Card
5987,8590,687.82,2018-02-27,Credit Card
5988,14041,101.88,2017-12-03,Credit Card
5989,4689,565.7,2022-11-18,PayPal
5990,4337,318.58,2017-03-26,Bank Transfer
5991,5191,720.66,2016-02-26,Credit Card
5992,5051,893.72,2023-01-19,Bank Transfer
5993,12117,265.17,2015-01-27,Credit Card
5994,11054,600.4,2010-06-24,Cash
5995,12839,260.28,2023-01-27,Cash
5996,9279,684.88,2022-10-03,PayPal
5997,5245,538.34,2012-07-01,Bank Transfer
5998,7110,183.4,2009-03-10,Bank Transfer
5999,13337,674.85,2020-12-09,Cash
6000,15766,631.54,2019-10-30,Credit Card
6001,3302,431.62,2017-12-26,PayPal
6002,2812,101.88,2017-12-06,Cash
6003,4387,488.29,2013-11-14,PayPal
6004,1966,426.91,2020-04-26,PayPal
6005,5324,119.76,2022-11-07,Bank Transfer
6006,10574,574.32,2011-09-11,Credit Card
6007,5841,375.72,2015-03-13,Credit Card
6008,16090,883.16,2008-10-30,PayPal
6009,9071,451.09,2018-12-15,Cash
6010,8433,105.37,2015-12-26,PayPal
6011,8280,122.47,2022-10-27,Credit Card
6012,12487,235.63,2009-05-22,PayPal
6013,7039,176.36,2025-10-24,Bank Transfer
6014,7749,763.32,2010-07-03,Credit Card
6015,3796,753.46,2021-10-23,Cash
6016,622,891.16,2013-07-11,Cash
6017,6965,387.42,2025-07-07,Bank Transfer
6018,5897,472.73,2022-08-02,Cash
6019,4898,535.73,2017-08-14,Bank Transfer
6020,15505,287.97,2017-10-21,Credit Card
6021,3563,259.1,2016-05-12,Cash
6022,14601,832.6,2025-07-09,PayPal
6023,9310,789.5,2009-07-25,PayPal
6024,16266,248.23,2012-04-08,Credit Card
6025,937,772.93,2025-06-03,Bank Transfer
6026,12725,280.39,2024-11-14,PayPal
6027,16116,895.62,2009-07-14,Bank Transfer
6028,1371,544.82,2013-03-30,PayPal
6029,7905,287.97,2017-11-02,Credit Card
6030,363,403.56,2023-09-22,Cash
6031,10214,115.98,2009-08-29,Cash
6032,4149,681.83,2019-06-26,PayPal
6033,2296,651.62,2017-12-16,PayPal
6034,669,109.48,2009-03-08,Cash
6035,1008,704.88,2017-06-27,Credit Card
6036,12907,184.3,2018-02-09,Credit Card
6037,16263,777.08,2014-04-11,PayPal
6038,9405,878.76,2022-01-25,Cash
6039,14375,392.15,2009-10-27,PayPal
6040,15540,831.16,2023-09-20,Cash
6041,645,212.57,2021-07-28,Cash
6042,16368,206.02,2019-11-30,Bank Transfer
6043,12955,824.39,2013-05-04,Cash
6044,15174,672.93,2008-06-25,Cash
6045,11040,780.82,2024-12-08,Credit Card
6046,8279,442.36,2018-05-23,Cash
6047,17386,761.15,2025-01-12,PayPal
6048,14542,787.05,2020-09-08,Cash
6049,1645,156.08,2012-09-02,Bank Transfer
6050,8251,872.64,2013-08-20,Bank Transfer
6051,8582,628.06,2016-10-01,PayPal
6052,15476,111.32,2013-12-20,Credit Card
6053,3143,137.95,2018-07-23,Bank Transfer
6054,8520,704.25,2020-01-16,Credit Card
6055,1006,113.99,2018-06-27,Credit Card
6056,764,572.82,2015-09-07,Credit Card
6057,12794,386.42,2017-01-07,Cash
6058,2839,250.27,2015-03-11,Credit Card
6059,9438,238.6,2014-04-30,Cash
6060,16817,116.33,2021-06-28,PayPal
6061,8904,622.47,2023-02-10,PayPal
6062,15832,772.93,2025-06-12,Credit Card
6063,7260,120.43,2022-11-29,Cash
6064,7220,650.67,2012-02-04,Credit Card
6065,269,811.29,2019-03-01,Bank Transfer
6066,14368,780.15,2022-04-08,Bank Transfer
6067,167,327.77,2008-08-03,Bank Transfer
6068,7677,895.05,2019-02-13,Bank Transfer
6069,11610,476.16,2018-04-16,Bank Transfer
6070,1708,188.99,2009-03-03,Cash
6071,15272,123.66,2017-05-13,Credit Card
6072,6989,789.85,2020-09-03,PayPal
6073,11598,856.38,2018-12-09,PayPal
6074,16094,265.51,2015-07-04,PayPal
6075,5530,573.13,2008-07-25,Credit Card
6076,14579,339.82,2010-07-31,Credit Card
6077,16913,673.05,2013-07-01,Credit Card
6078,9042,522.73,2012-09-24,PayPal
6079,5568,637.19,2011-02-18,Cash
6080,12449,296.16,2009-04-28,Credit Card
6081,15180,138.49,2015-10-14,Cash
6082,11850,247.79,2024-06-30,Credit Card
6083,3841,276.26,2013-09-25,Bank Transfer
6084,5624,448.27,2020-11-05,PayPal
6085,2087,112.21,2025-01-08,PayPal
6086,11750,484.34,2020-02-27,Bank Transfer
6087,7702,718.05,2013-10-09,Cash
6088,15297,851.9,2019-12-10,PayPal
6089,5640,149.74,2016-01-17,PayPal
6090,1687,834.93,2022-07-22,Credit Card
6091,1092,117.61,2009-03-17,Bank Transfer
6092,4456,891.16,2013-07-22,Credit Card
6093,3000,513.77,2020-06-30,Credit Card
6094,5738,824.39,2013-05-06,Credit Card
6095,2460,893.72,2023-02-05,PayPal
6096,11539,131.55,2012-05-07,Cash
6097,5081,125.24,2025-06-23,PayPal
6098,10503,250.27,2015-04-07,Cash
6099,5137,389.08,2009-10-17,Credit Card
6100,16349,206.42,2022-03-06,Credit Card
6101,7172,320.75,2013-02-27,Credit Card
6102,7627,793.5,2019-07-02,PayPal
6103,6391,112.37,2019-12-28,Credit Card
6104,11426,704.55,2018-09-17,PayPal
6105,1688,749.67,2022-07-04,Bank Transfer
6106,8830,363.54,2023-06-05,Cash
6107,17316,765.34,2022-03-18,Cash
6108,9623,650.07,2020-07-18,Cash
6109,773,442.36,2018-06-02,Cash
6110,16523,200.13,2025-04-03,Credit Card
6111,2449,416.46,2021-06-27,Credit Card
6112,6937,754.81,2020-07-21,Credit Card
6113,14508,671.48,2019-07-29,Bank Transfer
6114,12410,482.22,2022-08-26,PayPal
6115,295,477.13,2012-11-10,Bank Transfer
6116,10644,265.85,2009-03-30,PayPal
6117,7417,219.31,2025-08-27,Bank Transfer
6118,6436,427.78,2019-03-17,Cash
6119,17368,290.71,2021-01-04,PayPal
6120,9696,566.38,2020-02-27,PayPal
6121,15086,572.82,2015-09-11,Credit Card
6122,15855,746.42,2012-07-16,Bank Transfer
6123,10973,112.37,2020-01-05,Cash
6124,15628,483.09,2014-04-27,Bank Transfer
6125,13312,806.09,2016-10-22,Cash
6126,10327,357.56,2014-05-15,PayPal
6127,8923,165.25,2020-11-15,PayPal
6128,10039,286.56,2012-05-07,PayPal
6129,16820,807.53,2012-10-27,PayPal
6130,2895,400.93,2009-09-21,Cash
6131,2686,688.03,2021-11-30,Credit Card
6132,2660,238.57,2009-07-13,Credit Card
6133,10861,115.81,2023-11-21,Cash
6134,6067,728.42,2013-10-06,PayPal
6135,17309,507.5,2020-12-18,Credit Card
6136,16973,731.8,2024-10-20,PayPal
6137,9206,200.92,2016-04-16,Credit Card
6138,13813,745.11,2020-11-14,Bank Transfer
6139,12956,132.96,2011-03-22,Bank Transfer
6140,12446,592.86,2015-08-18,Bank Transfer
6141,5602,320.0,2024-07-14,Cash
6142,8249,171.46,2019-07-27,Bank Transfer
6143,8356,619.48,2023-04-15,Credit Card
6144,10515,289.27,2014-07-26,Bank Transfer
6145,15063,577.05,2025-02-20,Credit Card
6146,11152,862.56,2019-06-02,Credit Card
6147,3304,400.93,2009-10-05,Cash
6148,5742,677.53,2025-09-24,Bank Transfer
6149,2851,126.29,2017-05-25,PayPal
6150,10170,280.39,2024-11-02,Credit Card
6151,7573,238.17,2022-05-24,Cash
6152,7748,217.25,2012-07-25,PayPal
6153,5507,894.24,2022-04-11,PayPal
6154,1194,569.41,2023-01-10,Credit Card
6155,16838,881.42,2018-01-05,Bank Transfer
6156,9949,521.99,2022-03-01,Credit Card
6157,11850,132.73,2011-02-24,PayPal
6158,9709,327.77,2008-07-29,Cash
6159,2893,370.64,2013-04-20,PayPal
6160,1672,765.23,2008-05-09,Cash
6161,8699,313.96,2018-02-13,Credit Card
6162,11149,633.92,2010-03-18,Bank Transfer
6163,435,686.84,2015-07-19,Credit Card
6164,6824,317.08,2025-05-22,Bank Transfer
6165,13417,534.19,2019-06-28,Cash
6166,10118,342.95,2017-08-05,Bank Transfer
6167,16922,809.41,2024-07-21,Cash
6168,11623,122.47,2022-10-16,Cash
6169,13212,406.5,2025-03-16,Credit Card
6170,15874,582.5,2014-10-25,PayPal
6171,9298,218.02,2022-07-24,Credit Card
6172,12157,304.98,2020-06-06,Bank Transfer
6173,4556,442.47,2012-03-08,Bank Transfer
6174,9686,109.48,2009-03-01,Credit Card
6175,11955,886.63,2012-12-27,Cash
6176,1810,811.45,2008-04-19,Cash
6177,12884,404.8,2025-06-10,PayPal
6178,5929,741.83,2016-07-15,Bank Transfer
6179,4680,222.71,2019-09-26,PayPal
6180,11111,451.09,2019-01-01,Bank Transfer
6181,11446,282.74,2021-10-19,Credit Card
6182,7089,207.29,2014-11-25,Cash
6183,6097,851.44,2013-03-20,Cash
6184,13611,353.37,2015-02-06,Cash
6185,12790,260.28,2022-12-31,Credit Card
6186,2407,265.73,2024-07-10,PayPal
6187,11341,674.85,2020-12-01,Cash
6188,14507,647.88,2022-06-06,Cash
6189,6197,242.35,2020-10-03,Cash
6190,9723,823.91,2020-05-19,Credit Card
6191,13649,723.92,2014-07-24,Bank Transfer
6192,7557,227.56,2013-09-24,Cash
6193,10485,837.33,2023-07-07,Cash
6194,4685,252.83,2013-04-17,Bank Transfer
6195,10907,148.88,2013-10-26,Cash
6196,16527,329.73,2024-11-27,PayPal
6197,7574,179.68,2016-12-16,PayPal
6198,14649,404.8,2025-06-21,Credit Card
6199,15093,463.7,2025-06-25,PayPal
6200,13729,628.31,2014-12-28,Cash
6201,14742,192.26,2015-09-17,Credit Card
6202,1412,161.58,2015-08-04,Cash
6203,943,739.16,2022-04-10,Bank Transfer
6204,15686,795.48,2021-07-19,PayPal
6205,17280,674.97,2014-02-27,Cash
6206,9874,777.57,2023-05-03,Credit Card
6207,8657,789.92,2012-08-09,Cash
6208,9737,296.11,2011-01-24,Cash
6209,14622,165.25,2020-11-17,Bank Transfer
6210,5607,239.09,2017-07-24,Credit Card
6211,1932,610.82,2023-06-28,Credit Card
6212,12170,320.75,2013-02-01,Credit Card
6213,8221,882.67,2020-07-25,Bank Transfer
6214,2369,332.17,2010-10-23,Credit Card
6215,9559,887.09,2011-10-19,Cash
6216,11967,265.73,2024-06-14,Credit Card
6217,16315,405.82,2012-01-21,Bank Transfer
6218,11828,347.35,2023-08-01,Bank Transfer
6219,11083,646.53,2023-09-10,Cash
6220,6690,230.32,2017-10-04,Credit Card
6221,814,213.16,2015-10-12,Cash
6222,8341,451.09,2018-12-27,Credit Card
6223,11876,647.09,2023-02-27,Cash
6224,2077,765.34,2022-03-31,Cash
6225,14002,287.89,2025-04-16,Cash
6226,9672,491.47,2010-06-11,Bank Transfer
6227,1474,116.33,2021-06-16,Credit Card
6228,3768,262.78,2010-12-29,Credit Card
6229,16233,634.23,2022-08-08,PayPal
6230,10656,258.51,2009-07-18,Credit Card
6231,5210,275.25,2024-04-18,Bank Transfer
6232,10042,723.92,2014-07-30,Bank Transfer
6233,13650,226.46,2019-03-02,Credit Card
6234,1300,259.92,2018-03-23,Bank Transfer
6235,11079,199.83,2019-01-13,Credit Card
6236,3114,522.63,2019-03-30,PayPal
6237,10003,503.3,2019-02-24,PayPal
6238,17049,747.15,2010-03-02,Bank Transfer
6239,8852,181.63,2022-01-09,PayPal
6240,10371,628.94,2012-03-11,Cash
6241,6806,603.33,2019-07-18,PayPal
6242,1217,489.75,2014-01-15,Cash
6243,12269,573.12,2025-06-03,Cash
6244,9584,409.28,2019-12-13,Cash
6245,8025,575.23,2013-01-14,Bank Transfer
6246,6796,763.32,2010-06-17,PayPal
6247,13528,522.33,2025-10-01,PayPal
6248,10144,291.7,2016-06-24,PayPal
6249,354,441.91,2011-10-25,Cash
6250,8839,816.2,2018-05-03,Credit Card
6251,12209,303.5,2024-05-12,Bank Transfer
6252,3624,317.08,2025-05-25,Cash
6253,16152,169.95,2020-08-23,Credit Card
6254,12314,156.08,2012-08-22,Bank Transfer
6255,2730,256.17,2021-01-21,Bank Transfer
6256,4214,760.34,2009-06-24,PayPal
6257,8275,584.46,2014-02-03,Bank Transfer
6258,10675,430.0,2014-08-14,Cash
6259,4531,603.08,2015-11-23,PayPal
6260,17461,318.48,2008-08-17,Cash
6261,16108,652.04,2012-10-11,Credit Card
6262,5585,183.4,2009-03-15,Credit Card
6263,7861,295.69,2012-03-13,PayPal
6264,11793,651.62,2017-12-06,PayPal
6265,2883,572.9,2008-05-08,Cash
6266,8360,463.69,2023-10-12,Bank Transfer
6267,1585,613.92,2025-06-18,PayPal
6268,2945,747.15,2010-02-26,Bank Transfer
6269,17161,424.08,2021-11-21,PayPal
6270,10940,544.82,2013-04-19,PayPal
6271,13348,198.03,2025-08-28,Cash
6272,8474,387.42,2025-07-26,Bank Transfer
6273,8714,823.91,2020-05-19,Credit Card
6274,7894,389.08,2009-10-30,Credit Card
6275,3089,188.04,2018-12-06,Cash
6276,15464,132.41,2020-01-02,PayPal
6277,9329,821.12,2009-07-28,Bank Transfer
6278,6712,363.54,2023-06-20,Cash
6279,5327,534.19,2019-06-30,Cash
6280,730,689.01,2015-02-07,PayPal
6281,8395,891.16,2013-07-02,Cash
6282,8801,194.95,2017-03-06,Bank Transfer
6283,46,216.11,2025-08-09,Credit Card
6284,11844,616.95,2014-12-31,Credit Card
6285,550,746.42,2012-07-13,Bank Transfer
6286,16307,651.62,2017-12-07,PayPal
6287,13101,479.31,2022-05-16,PayPal
6288,17062,544.82,2013-04-18,Credit Card
6289,11922,847.31,2015-09-20,Bank Transfer
6290,10304,762.44,2018-10-19,Bank Transfer
6291,3528,412.46,2023-03-29,Bank Transfer
6292,7134,316.55,2014-02-07,Bank Transfer
6293,2474,746.34,2010-04-04,Bank Transfer
6294,15140,477.23,2022-02-03,PayPal
6295,5148,354.62,2024-02-09,PayPal
6296,17366,111.32,2013-12-20,Cash
6297,10299,689.48,2025-06-06,Bank Transfer
6298,6858,562.55,2011-06-30,Credit Card
6299,319,320.75,2013-02-17,Cash
6300,10201,797.63,2024-04-09,Cash
6301,173,583.72,2020-04-19,Bank Transfer
6302,7892,130.33,2021-03-04,Bank Transfer
6303,395,358.45,2009-07-28,Bank Transfer
6304,2271,329.73,2024-12-09,Cash
6305,12055,228.89,2016-10-30,Credit Card
6306,6232,188.67,2012-09-13,Bank Transfer
6307,15762,633.92,2010-03-24,Cash
6308,8456,502.22,2024-08-18,Bank Transfer
6309,12045,132.73,2011-02-15,Bank Transfer
6310,13672,809.41,2024-07-18,PayPal
6311,10213,894.24,2022-03-24,PayPal
6312,14390,396.48,2014-06-21,PayPal
6313,9822,881.07,2021-10-29,Credit Card
6314,7500,288.69,2013-11-14,Bank Transfer
6315,200,568.01,2025-05-25,Cash
6316,1713,839.39,2009-08-02,Bank Transfer
6317,6753,424.7,2019-04-12,PayPal
6318,3098,208.08,2019-08-04,Bank Transfer
6319,900,501.77,2019-01-10,Cash
6320,4694,231.6,2018-05-03,Cash
6321,9254,734.87,2016-09-17,Credit Card
6322,129,799.73,2019-01-12,PayPal
6323,11795,242.35,2020-10-20,Credit Card
6324,5629,280.39,2024-11-03,Bank Transfer
6325,13563,723.92,2014-08-05,PayPal
6326,6088,731.8,2024-10-28,Bank Transfer
6327,2913,304.98,2020-05-11,Bank Transfer
6328,13550,628.94,2012-03-10,Credit Card
6329,16202,260.52,2015-03-29,PayPal
6330,1034,265.85,2009-04-08,PayPal
6331,14221,246.8,2016-06-28,Bank Transfer
6332,7304,150.59,2019-06-10,Credit Card
6333,11359,888.24,2013-01-06,Bank Transfer
6334,6229,765.23,2008-04-30,Credit Card
6335,2769,400.32,2015-10-14,Bank Transfer
6336,5833,896.2,2016-10-09,Credit Card
6337,6860,470.59,2017-07-01,Credit Card
6338,3593,332.17,2010-11-10,PayPal
6339,340,344.66,2025-03-21,PayPal
6340,2826,750.01,2010-07-05,PayPal
6341,15654,813.47,2022-10-22,PayPal
6342,8507,225.14,2022-08-20,Credit Card
6343,3015,510.47,2019-11-16,Credit Card
6344,12301,797.63,2024-04-21,Bank Transfer
6345,7284,361.43,2020-06-06,Bank Transfer
6346,17257,327.77,2008-07-25,Credit Card
6347,6817,350.42,2009-11-23,PayPal
6348,7192,824.39,2013-05-10,Credit Card
6349,9795,768.28,2009-08-17,Credit Card
6350,7534,838.51,2012-01-05,Cash
6351,9934,784.21,2017-03-03,Cash
6352,546,763.32,2010-06-29,Credit Card
6353,13033,584.99,2012-01-13,PayPal
6354,6600,489.75,2014-01-19,Cash
6355,6536,219.23,2015-07-13,Credit Card
6356,17383,472.1,2019-01-28,Bank Transfer
6357,7989,584.66,2010-10-07,Credit Card
6358,11477,235.63,2009-05-08,Bank Transfer
6359,16094,192.8,2023-10-05,Cash
6360,6120,356.47,2025-09-19,Cash
6361,11441,793.97,2024-08-12,PayPal
6362,16764,256.17,2021-01-26,Credit Card
6363,589,811.45,2008-05-01,Credit Card
6364,601,260.28,2023-01-25,Bank Transfer
6365,15182,836.76,2017-08-20,Credit Card
6366,13395,258.03,2009-06-13,Credit Card
6367,6827,489.8,2016-04-05,PayPal
6368,4140,278.08,2012-08-09,Credit Card
6369,10600,303.5,2024-05-20,PayPal
6370,8689,193.9,2019-12-25,PayPal
6371,11835,252.83,2013-05-03,Cash
6372,13100,228.89,2016-10-24,Bank Transfer
6373,16391,428.66,2013-10-30,Cash
6374,3652,198.46,2025-05-14,PayPal
6375,8240,489.75,2014-01-13,Credit Card
6376,5707,666.73,2013-09-17,Credit Card
6377,13499,200.92,2016-04-12,PayPal
6378,4725,321.1,2016-11-16,Credit Card
6379,12710,462.31,2014-09-19,Credit Card
6380,10529,409.41,2021-02-20,PayPal
6381,1605,432.76,2025-03-19,PayPal
6382,12078,401.0,2020-12-18,Credit Card
6383,12287,883.16,2008-10-24,Bank Transfer
6384,4469,613.97,2009-08-18,Credit Card
6385,12251,406.5,2025-03-23,PayPal
6386,2475,252.38,2015-12-01,PayPal
6387,3935,318.48,2008-08-10,Bank Transfer
6388,1754,886.63,2013-01-02,Bank Transfer
6389,9221,764.92,2023-07-22,Cash
6390,16509,437.05,2015-12-13,Credit Card
6391,1437,824.8,2009-06-15,Bank Transfer
6392,14033,765.34,2022-03-19,Credit Card
6393,16188,216.11,2025-08-10,Cash
6394,5923,824.39,2013-04-13,PayPal
6395,7826,706.91,2014-02-22,PayPal
6396,3387,275.76,2017-03-09,Cash
